2011-12-31,42,2492,0,3784,6319,1195,74,17,5033,6319,ABB
2012-12-31,42,2559,328,3575,6504,1234,117,17,5137,6504,ABB
2022-06-30,42,4129,30,4343,8545,823,100,975,6647,8545,ABB
2013-03-31,33,276,332,364,1005,295,83,16,611,1005,AEGISLOG
2014-03-31,33,317,241,295,886,426,35,11,413,886,AEGISLOG
2015-03-31,33,394,218,291,937,454,34,21,428,937,AEGISLOG
2016-03-31,33,471,188,206,899,472,73,0,354,899,AEGISLOG
2017-03-31,33,804,286,871,1994,748,313,0,933,1994,AEGISLOG
2018-03-31,33,1174,304,703,2214,1282,126,0,806,2214,AEGISLOG
2019-03-31,33,1358,239,715,2345,1329,121,10,885,2345,AEGISLOG
2020-03-31,34,1621,253,982,2890,1699,220,7,964,2890,AEGISLOG
2021-03-31,35,1901,734,371,3042,1711,488,0,844,3042,AEGISLOG
2022-03-31,35,2145,835,946,3961,2376,253,0,1333,3961,AEGISLOG
2023-03-31,35,3497,1924,1613,7069,3661,412,204,2792,7069,AEGISLOG
2024-03-31,35,3859,2665,1369,7929,4139,697,194,2899,7929,AEGISLOG
2024-09-30,35,4087,4374,1404,9900,4742,1057,0,4102,9900,AEGISLOG
2019-03-31,17,3318,58,1102,4496,1813,315,20,2348,4496,ARE&M
2020-03-31,17,3638,84,1261,5000,1829,827,156,2189,5000,ARE&M
2021-03-31,17,4193,92,1495,5797,2455,399,280,2663,5797,ARE&M
2022-03-31,17,4535,126,1698,6376,2492,830,77,2977,6376,ARE&M
2023-03-31,17,5990,201,1753,7961,3747,249,427,3538,7961,ARE&M
2024-03-31,18,6780,157,2021,8976,3807,641,714,3814,8976,ARE&M
2024-09-30,18,7248,338,2437,10040,3867,1110,1022,4041,10040,ARE&M
2015-03-31,41,1511,1835,698,4085,879,75,54,3077,4085,BOMDYEING
2016-03-31,41,1245,2519,654,4459,631,72,54,3701,4459,BOMDYEING
2017-03-31,41,293,2542,761,3637,572,75,773,2218,3637,BOMDYEING
2018-03-31,41,596,2803,707,4147,556,74,950,2566,4147,BOMDYEING
2019-03-31,41,168,3971,1000,5181,528,5,1062,3586,5181,BOMDYEING
2020-03-31,41,46,4153,561,4800,521,1,377,3901,4800,BOMDYEING
2021-03-31,41,-210,4172,635,4639,488,1,474,3677,4639,BOMDYEING
2022-03-31,41,-772,4442,520,4231,466,0,367,3397,4231,BOMDYEING
2023-03-31,41,-1287,3642,598,2994,442,0,194,2357,2994,BOMDYEING
2024-03-31,41,1833,3,684,2560,575,14,747,1225,2560,BOMDYEING
2024-09-30,41,2467,3,704,3215,587,12,1850,766,3215,BOMDYEING
2011-03-31,19,757,1025,572,2373,2012,209,0,153,2373,ASIANHOTNR
2012-03-31,19,732,1099,654,2504,2054,310,0,140,2504,ASIANHOTNR
2013-03-31,19,837,819,341,2016,1543,354,0,119,2016,ASIANHOTNR
2014-03-31,19,775,980,311,2085,1789,143,0,154,2085,ASIANHOTNR
2015-03-31,19,745,1071,265,2100,1904,133,0,63,2100,ASIANHOTNR
2016-03-31,19,737,1123,201,2080,1839,157,0,83,2080,ASIANHOTNR
2017-03-31,19,721,1154,196,2090,1809,188,0,93,2090,ASIANHOTNR
2018-03-31,19,719,1141,228,2108,1773,229,1,104,2108,ASIANHOTNR
2019-03-31,19,684,1183,255,2142,1759,256,1,125,2142,ASIANHOTNR
2020-03-31,19,611,1212,291,2133,1727,279,1,126,2133,ASIANHOTNR
2021-03-31,19,409,1265,310,2003,1626,297,1,78,2003,ASIANHOTNR
2022-03-31,19,218,1079,239,1556,1479,1,0,76,1556,ASIANHOTNR
2022-09-30,19,154,1102,284,1560,1468,1,0,91,1560,ASIANHOTNR
2013-03-31,30,725,370,440,1564,506,66,67,925,1564,ATUL
2014-03-31,30,919,367,502,1818,570,59,63,1126,1818,ATUL
2015-03-31,30,1009,299,485,1823,514,112,66,1131,1823,ATUL
2016-03-31,30,1585,316,535,2465,750,180,382,1154,2465,ATUL
2017-03-31,30,1936,168,591,2724,1026,59,429,1210,2724,ATUL
2018-03-31,30,2214,16,749,3009,1027,96,470,1415,3009,ATUL
2019-03-31,30,2676,55,783,3543,1104,172,752,1515,3543,ATUL
2020-03-31,30,3125,108,880,4144,1110,368,1137,1528,4144,ATUL
2021-03-31,30,3797,133,976,4935,1418,250,1361,1906,4935,ATUL
2022-03-31,30,4399,144,1117,5690,1634,420,1339,2297,5690,ATUL
2023-03-31,30,4642,52,1028,5752,1770,1033,881,2068,5752,ATUL
2024-03-31,29,5085,237,1104,6455,2792,281,1392,1990,6455,ATUL
2024-09-30,29,5579,217,1332,7158,2816,212,1693,2437,7158,ATUL
2016-03-31,20,734,899,1305,2957,276,21,77,2583,2957,BAJAJELEC
2017-03-31,20,843,647,1569,3078,310,8,72,2688,3078,BAJAJELEC
2018-03-31,20,916,723,1806,3466,316,6,8,3136,3466,BAJAJELEC
2019-03-31,20,1035,1590,2533,5179,393,9,11,4766,5179,BAJAJELEC
2020-03-31,23,1326,1084,2135,4567,469,11,13,4075,4567,BAJAJELEC
2021-03-31,23,1555,548,2142,4268,531,18,5,3714,4268,BAJAJELEC
2022-03-31,23,1709,91,2169,3992,754,44,5,3189,3992,BAJAJELEC
2023-03-31,23,1884,101,2985,4993,770,42,47,4134,4993,BAJAJELEC
2024-03-31,23,1418,215,2177,3833,916,63,35,2819,3833,BAJAJELEC
2024-09-30,23,1440,229,2177,3869,937,53,41,2838,3869,BAJAJELEC
2012-09-30,64,3927,8513,1909,14412,5500,1819,1223,5870,14412,BAJAJHIND
2014-03-31,64,2305,6275,3707,12350,5059,17,2334,4940,12350,BAJAJHIND
2015-03-31,81,1439,7285,3001,11806,4944,18,2451,4393,11806,BAJAJHIND
2016-03-31,108,3470,6914,3095,13588,7974,29,1302,4283,13588,BAJAJHIND
2017-03-31,110,3355,7010,3861,14337,7736,46,1278,5277,14337,BAJAJHIND
2018-03-31,110,2832,6796,4312,14049,7543,75,1225,5206,14049,BAJAJHIND
2019-03-31,110,2682,6026,4987,13806,7397,26,1191,5192,13806,BAJAJHIND
2020-03-31,110,2587,5493,5358,13548,7194,53,1136,5165,13548,BAJAJHIND
2021-03-31,110,2262,5409,5354,13136,6993,35,1085,5022,13136,BAJAJHIND
2022-03-31,124,2135,4817,5974,13050,6805,8,1918,4318,13050,BAJAJHIND
2023-03-31,124,4300,4303,7212,15939,7800,5,4480,3654,15939,BAJAJHIND
2024-03-31,124,4351,3840,7591,15906,7582,8,4596,3720,15906,BAJAJHIND
2024-09-30,124,4209,3570,5683,13587,7426,9,4596,1556,13587,BAJAJHIND
2013-03-31,13,1141,42,514,1711,622,189,0,900,1711,FORCEMOT
2014-03-31,13,1215,20,527,1775,643,206,0,925,1775,FORCEMOT
2015-03-31,13,1306,11,645,1975,638,240,0,1097,1975,FORCEMOT
2016-03-31,13,1476,14,801,2305,786,205,14,1300,2305,FORCEMOT
2017-03-31,13,1654,199,738,2604,911,220,9,1463,2604,FORCEMOT
2018-03-31,13,1788,0,722,2523,948,369,10,1196,2523,FORCEMOT
2019-03-31,13,1920,286,617,2836,1216,372,23,1225,2836,FORCEMOT
2020-03-31,13,1952,310,823,3098,1400,445,78,1175,3098,FORCEMOT
2021-03-31,13,1825,642,757,3238,1224,725,100,1189,3238,FORCEMOT
2022-03-31,13,1735,1069,844,3661,2033,302,111,1215,3661,FORCEMOT
2023-03-31,13,1862,955,1184,4013,2094,154,97,1668,4013,FORCEMOT
2024-03-31,13,2242,524,1635,4415,2031,171,91,2121,4415,FORCEMOT
2024-09-30,13,2468,229,1511,4222,2146,59,90,1927,4222,FORCEMOT
2015-03-31,50,4750,26655,1325,32780,252,0,326,32201,32780,BAJFINANCE
2016-03-31,54,7373,37025,2522,46973,290,0,1029,45654,46973,BAJFINANCE
2017-03-31,109,9491,49250,4881,63731,366,0,4070,59295,63731,BAJFINANCE
2018-03-31,115,15733,66557,2393,84798,470,0,3139,81189,84798,BAJFINANCE
2019-03-31,115,19582,101588,2948,124233,695,0,8599,114939,124233,BAJFINANCE
2020-03-31,120,32208,129806,2257,164391,1321,0,17544,145526,164391,BAJFINANCE
2021-03-31,120,36798,131634,2918,171470,1316,51,18397,151707,171470,BAJFINANCE
2022-03-31,121,43592,165232,3562,212506,1716,34,12246,198510,212506,BAJFINANCE
2023-03-31,121,54251,216690,4164,275226,2308,80,22752,250087,275226,BAJFINANCE
2024-03-31,124,76572,293346,5700,375742,3250,43,30881,341568,375742,BAJFINANCE
2024-09-30,124,86679,324218,9635,420656,3423,29,31036,386167,420656,BAJFINANCE
2013-03-31,24,1292,1763,1144,4223,1523,5,42,2653,4223,BALRAMCHIN
2014-03-31,24,1192,1527,1416,4159,1524,0,41,2594,4159,BALRAMCHIN
2015-03-31,24,1103,1678,1099,3904,1377,8,41,2479,3904,BALRAMCHIN
2016-03-31,24,1205,1667,805,3701,1340,86,48,2226,3701,BALRAMCHIN
2017-03-31,24,1537,1782,685,4027,1412,6,74,2535,4027,BALRAMCHIN
2018-03-31,23,1594,990,1093,3700,1446,11,122,2121,3700,BALRAMCHIN
2019-03-31,23,2095,1734,851,4703,1422,46,166,3070,4703,BALRAMCHIN
2020-03-31,22,2394,1482,910,4808,1624,12,244,2927,4808,BALRAMCHIN
2021-03-31,21,2598,1240,774,4634,1599,14,249,2772,4634,BALRAMCHIN
2022-03-31,20,2749,1211,512,4492,1634,204,173,2482,4492,BALRAMCHIN
2023-03-31,20,2875,1880,653,5429,2599,24,263,2543,5429,BALRAMCHIN
2024-03-31,20,3381,2009,678,6088,2639,46,339,3064,6088,BALRAMCHIN
2024-09-30,20,3529,604,432,4586,2619,93,412,1462,4586,BALRAMCHIN
2013-03-31,14,458,214,168,854,232,9,62,551,854,BANCOINDIA
2014-03-31,14,574,172,183,944,243,12,71,618,944,BANCOINDIA
2015-03-31,14,605,36,164,819,227,11,1,581,819,BANCOINDIA
2016-03-31,14,674,36,232,956,221,3,1,731,956,BANCOINDIA
2017-03-31,14,705,38,211,969,192,4,91,682,969,BANCOINDIA
2018-03-31,14,793,34,356,1197,191,13,24,969,1197,BANCOINDIA
2019-03-31,14,818,40,322,1195,184,13,69,929,1195,BANCOINDIA
2020-03-31,14,696,92,287,1089,193,3,9,883,1089,BANCOINDIA
2021-03-31,14,814,14,344,1187,190,1,1,995,1187,BANCOINDIA
2022-03-31,14,967,115,405,1502,297,15,1,1190,1502,BANCOINDIA
2023-03-31,14,987,418,435,1855,359,18,0,1477,1855,BANCOINDIA
2024-03-31,14,1037,423,508,1982,454,10,0,1518,1982,BANCOINDIA
2024-09-30,14,1259,420,648,2342,447,12,31,1852,2342,BANCOINDIA
2006-03-31,28,248,5,127,408,64,16,3,325,408,BASF
2007-03-31,28,275,32,171,506,110,5,3,388,506,BASF
2008-03-31,28,309,27,211,576,128,4,3,441,576,BASF
2009-03-31,28,335,22,289,674,138,21,0,515,674,BASF
2010-03-31,41,802,0,465,1308,254,10,0,1043,1308,BASF
2024-03-31,43,3180,156,3853,7233,759,61,0,6413,7233,BASF
2024-09-30,43,3465,177,4490,8176,798,51,2,7325,8176,BASF
2012-12-31,64,635,0,430,1130,243,18,0,868,1130,BATAINDIA
2013-12-31,64,776,0,542,1382,248,24,0,1110,1382,BATAINDIA
2015-03-31,64,957,0,616,1637,309,48,0,1280,1637,BATAINDIA
2016-03-31,64,1157,0,512,1733,304,19,0,1410,1733,BATAINDIA
2017-03-31,64,1260,0,599,1923,268,30,0,1625,1923,BATAINDIA
2018-03-31,64,1410,0,667,2141,296,12,0,1833,2141,BATAINDIA
2019-03-31,64,1678,0,732,2474,317,17,0,2140,2474,BATAINDIA
2020-03-31,64,1830,1249,589,3732,1369,20,0,2343,3732,BATAINDIA
2021-03-31,64,1694,1032,542,3332,1120,34,0,2179,3332,BATAINDIA
2022-03-31,64,1750,1094,616,3525,1226,5,0,2294,3525,BATAINDIA
2023-03-31,64,1374,1246,587,3272,1392,4,0,1876,3272,BATAINDIA
2024-03-31,64,1463,1357,466,3350,1509,4,0,1837,3350,BATAINDIA
2024-09-30,64,1405,1438,580,3487,1569,6,1,1912,3487,BATAINDIA
2013-03-31,42,2038,1263,1879,5222,546,142,0,4534,5222,BEML
2014-03-31,42,2039,958,1790,4828,513,173,0,4142,4828,BEML
2015-03-31,42,2035,645,1921,4643,482,192,0,3969,4643,BEML
2016-03-31,42,2088,569,1722,4420,557,104,0,3759,4420,BEML
2017-03-31,42,2141,438,2137,4757,583,79,0,4094,4757,BEML
2018-03-31,42,2159,446,2097,4744,595,68,0,4081,4744,BEML
2019-03-31,42,2146,404,2495,5086,631,25,0,4430,5086,BEML
2020-03-31,42,2211,341,2570,5163,621,15,0,4527,5163,BEML
2021-03-31,42,2173,752,2877,5843,601,14,0,5228,5843,BEML
2022-03-31,42,2315,832,2624,5813,621,14,0,5178,5813,BEML
2023-03-31,42,2380,381,2304,5107,505,23,0,4579,5107,BEML
2024-03-31,42,2626,71,2852,5591,528,37,0,5026,5591,BEML
2024-09-30,42,2658,649,2634,5982,537,45,6,5394,5982,BEML
2013-03-31,80,6407,1,8367,14855,600,328,0,13926,14855,BEL
2014-03-31,80,7140,0,7760,14980,695,458,0,13828,14980,BEL
2015-03-31,80,8037,25,7587,15729,1073,140,0,14516,15729,BEL
2016-03-31,240,9006,28,9330,18605,1232,430,462,16481,18605,BEL
2017-03-31,223,7512,64,9800,17600,1501,743,491,14865,17600,BEL
2018-03-31,244,7772,80,10868,18965,1839,940,937,15248,18965,BEL
2019-03-31,244,8968,34,11575,20821,2298,849,964,16710,20821,BEL
2020-03-31,244,9828,8,14271,24351,2713,828,1110,19700,24351,BEL
2021-03-31,244,10816,3,18430,29492,2652,883,1306,24651,29492,BEL
2022-03-31,244,12042,53,21574,33912,2675,1006,1572,28659,33912,BEL
2023-03-31,731,13131,61,21567,35490,2963,855,650,31022,35490,BEL
2024-03-31,731,15595,63,23136,39524,3035,894,682,34913,39524,BEL
2024-09-30,731,16929,61,22085,39806,3473,668,728,34937,39806,BEL
2015-03-31,17,168,42,169,396,122,0,0,274,396,BEPL
2016-03-31,17,110,32,191,349,82,0,0,267,349,BEPL
2017-03-31,17,145,137,121,420,93,0,0,326,420,BEPL
2018-03-31,17,241,0,166,423,107,6,1,309,423,BEPL
2019-03-31,17,282,0,230,529,144,0,1,384,529,BEPL
2020-03-31,17,340,0,297,653,150,2,2,500,653,BEPL
2021-03-31,17,665,0,96,777,141,0,2,634,777,BEPL
2022-03-31,17,965,0,127,1108,145,0,2,962,1108,BEPL
2023-03-31,17,1051,0,99,1167,140,0,3,1024,1167,BEPL
2024-03-31,25,898,0,133,1056,133,19,3,902,1056,BEPL
2024-09-30,25,947,0,232,1204,129,21,2,1051,1204,BEPL
2013-03-31,29.62,154.92,4363.55,1957.13,6505.22,4764.14,283.87,0.28,1456.93,6505.22,BINANIIND
2014-03-31,29.62,-319.03,5127.29,2117.50,6955.38,5040.49,352.03,0.23,1562.63,6955.38,BINANIIND
2015-03-31,29.62,-1172.95,5998.47,1723.37,6578.51,4611.96,290.71,0.31,1675.53,6578.51,BINANIIND
2016-03-31,31.38,-741.08,6341.61,2272.82,7904.73,5803.87,257.80,29.87,1813.19,7904.73,BINANIIND
2017-03-31,31.38,-1684.22,6691.61,2337.25,7376.02,5212.88,259.29,28.14,1875.71,7376.02,BINANIIND
2018-03-31,31.38,-1594.95,6667.52,2467.32,7571.27,5372.01,292.27,26.52,1880.47,7571.27,BINANIIND
2019-03-31,31.38,3.16,2330.22,813.34,3178.10,2169.46,141.54,25.20,841.90,3178.10,BINANIIND
2020-03-31,31.38,-624.91,2621.22,1170.00,3197.69,2167.80,196.05,25.19,808.65,3197.69,BINANIIND
2021-03-31,31.38,-326.11,496.25,238.15,439.67,19.22,3.65,73.60,343.20,439.67,BINANIIND
2022-03-31,31.38,-163.36,187.78,38.17,93.97,3.57,0.00,0.00,90.40,93.97,BINANIIND
2023-03-31,31.38,-218.43,173.52,33.09,19.56,0.00,0.00,0.00,19.56,19.56,BINANIIND
2024-03-31,31.38,-224.46,172.03,36.79,15.74,0.00,0.00,0.00,15.74,15.74,BINANIIND
2024-09-30,31.38,-216.82,172.98,28.02,15.56,0.00,0.00,0.00,15.56,15.56,BINANIIND
2023-03-31,30,199,129,103,461,83,3,28,346,461,BIRLACABLE
2024-03-31,30,221,165,42,458,117,0,36,305,458,BIRLACABLE
2024-09-30,30,232,148,62,472,112,4,55,301,472,BIRLACABLE
2013-03-31,18,383,422,1337,2160,227,8,27,1897,2160,BLUESTARCO
2014-03-31,18,443,512,1363,2336,255,15,33,2032,2336,BLUESTARCO
2015-03-31,18,438,398,1322,2175,257,22,36,1860,2175,BLUESTARCO
2016-03-31,18,612,365,1530,2525,259,16,242,2007,2525,BLUESTARCO
2017-03-31,19,738,221,1672,2650,356,34,11,2250,2650,BLUESTARCO
2018-03-31,19,774,376,2068,3236,392,25,13,2806,3236,BLUESTARCO
2019-03-31,19,854,348,2130,3351,400,41,15,2895,3351,BLUESTARCO
2020-03-31,19,763,520,2137,3439,444,67,17,2911,3439,BLUESTARCO
2021-03-31,19,866,510,2154,3549,384,72,295,2799,3549,BLUESTARCO
2022-03-31,19,998,554,2741,4313,433,152,162,3565,4313,BLUESTARCO
2023-03-31,19,1311,662,3455,5447,859,83,148,4357,5447,BLUESTARCO
2024-03-31,41,2569,243,3758,6611,1165,127,267,5053,6611,BLUESTARCO
2024-09-30,41,2692,349,3389,6471,1349,47,242,4832,6471,BLUESTARCO
2007-03-31,45,6,622,199,871,318,17,232,305,871,BPL
2008-03-31,49,-64,529,165,679,160,17,141,361,679,BPL
2009-03-31,49,-60,570,104,664,145,19,137,363,664,BPL
2010-03-31,49,5,456,112,622,114,19,137,352,622,BPL
2011-03-31,49,95,306,78,527,72,19,137,298,527,BPL
2012-03-31,49,154,218,68,488,27,19,116,327,488,BPL
2013-03-31,49,149,193,221,611,32,300,0,280,611,BPL
2014-03-31,49,48,170,282,548,38,306,0,204,548,BPL
2016-03-31,49,8,176,56,289,12,0,9,269,289,BPL
2022-03-31,49,117,31,339,536,56,309,59,113,536,BPL
2023-03-31,49,187,23,340,599,58,309,124,108,599,BPL
2024-03-31,49,201,30,337,616,60,312,124,121,616,BPL
2024-09-30,49,218,30,339,635,65,308,124,137,635,BPL
2017-03-31,5,311,105,69,490,211,15,0,264,490,OAL
2018-03-31,8,329,132,103,573,212,40,0,321,573,OAL
2019-03-31,17,375,183,98,673,245,1,0,428,673,OAL
2020-03-31,17,447,51,93,608,236,2,0,370,608,OAL
2021-03-31,17,540,78,110,745,236,13,0,496,745,OAL
2022-03-31,17,588,140,120,865,265,25,0,574,865,OAL
2023-03-31,17,608,231,130,986,273,53,0,661,986,OAL
2024-03-31,17,616,206,157,995,270,173,0,551,995,OAL
2024-09-30,17,640,250,163,1069,295,192,0,582,1069,OAL
2013-03-31,126,5018,9661,6486,21290,10913,5110,212,5056,21290,CESC
2014-03-31,126,5509,11916,7396,24948,14511,5312,106,5019,24948,CESC
2015-03-31,133,5896,14202,7629,27860,20869,410,670,5912,27860,CESC
2016-03-31,133,10470,14877,10947,36428,26500,505,1002,8420,36428,CESC
2017-03-31,133,10489,15599,11248,37470,26626,392,1110,9343,37470,CESC
2018-03-31,133,8287,14578,9988,32986,23854,217,1174,7742,32986,CESC
2019-03-31,133,8841,14479,10017,33470,23649,161,1185,8474,33470,CESC
2020-03-31,133,9278,13991,12055,35457,24739,168,180,10371,35457,CESC
2021-03-31,133,9740,14277,11712,35862,24197,134,308,11222,35862,CESC
2022-03-31,133,10263,14961,12136,37493,23216,102,460,13716,37493,CESC
2023-03-31,133,10777,14263,12539,37712,22826,140,77,14669,37712,CESC
2024-03-31,133,11312,14544,11179,37168,22131,175,57,14806,37168,CESC
2024-09-30,133,11948,15572,10660,38313,21723,292,170,16128,38313,CESC
2013-03-31,416,1436,5241,1598,8692,2970,58,0,5664,8692,CHAMBLFERT
2014-03-31,414,1642,4684,1301,8041,3033,51,0,4957,8041,CHAMBLFERT
2015-03-31,414,1837,4089,1298,7638,2948,119,30,4541,7638,CHAMBLFERT
2016-03-31,416,1451,5317,939,8123,1793,639,211,5480,8123,CHAMBLFERT
2017-03-31,416,1707,4619,1315,8057,1162,1712,174,5009,8057,CHAMBLFERT
2018-03-31,416,2089,6079,877,9462,1234,4135,207,3886,9462,CHAMBLFERT
2019-03-31,416,2467,9045,1997,13925,6905,121,300,6598,13925,CHAMBLFERT
2020-03-31,416,3123,10113,880,14533,6701,85,217,7529,14533,CHAMBLFERT
2021-03-31,416,4833,3936,1062,10247,6480,161,298,3308,10247,CHAMBLFERT
2022-03-31,416,5983,4337,2553,13289,6358,157,559,6215,13289,CHAMBLFERT
2023-03-31,416,6652,3358,2344,12770,6262,103,2377,4028,12770,CHAMBLFERT
2024-03-31,401,6873,1874,2361,11509,6423,184,2431,2471,11509,CHAMBLFERT
2024-09-30,401,7803,99,4195,12498,6308,298,3234,2658,12498,CHAMBLFERT
2013-03-31,85,2995,51,8178,11309,1677,61,6787,2784,11309,EXIDEIND
2014-03-31,85,3375,35,8999,12494,1686,63,7890,2855,12494,EXIDEIND
2015-03-31,85,3756,58,9989,13887,1781,115,8817,3175,13887,EXIDEIND
2016-03-31,85,4305,115,10866,15370,1975,192,10446,2757,15370,EXIDEIND
2017-03-31,85,4947,187,12546,17765,2259,149,11884,3474,17765,EXIDEIND
2018-03-31,85,5344,60,14326,19815,2681,241,12490,4402,19815,EXIDEIND
2019-03-31,85,6022,89,16235,22431,3080,300,14328,4723,22431,EXIDEIND
2020-03-31,85,6382,196,17688,24351,3248,405,15816,4883,24351,EXIDEIND
2021-03-31,85,7187,509,20625,28406,3599,431,18807,5570,28406,EXIDEIND
2022-03-31,85,10499,520,2799,13902,3361,341,5558,4642,13902,EXIDEIND
2023-03-31,85,11047,588,3037,14758,3682,525,5106,5444,14758,EXIDEIND
2024-03-31,85,12801,1123,4140,18149,3853,1352,5940,7004,18149,EXIDEIND
2024-09-30,85,13740,1867,4592,20284,4061,2464,6774,6985,20284,EXIDEIND
2013-03-31,161,8858,967,1672,11658,3610,378,2532,5138,11658,CIPLA
2014-03-31,161,9890,1248,2102,13400,6496,442,709,5753,13400,CIPLA
2015-03-31,161,10641,1703,3166,15670,6830,581,640,7620,15670,CIPLA
2016-03-31,161,11356,5202,4331,21049,9368,2061,759,8862,21049,CIPLA
2017-03-31,161,12383,4113,4213,20869,9492,1683,973,8721,20869,CIPLA
2018-03-31,161,14068,4098,4346,22673,9950,981,1259,10483,22673,CIPLA
2019-03-31,161,14851,4316,4433,23762,9608,676,2554,10923,23762,CIPLA
2020-03-31,161,15602,2816,4843,23423,9683,825,1471,11444,23423,CIPLA
2021-03-31,161,18165,2014,4514,24855,9516,969,2710,11661,24855,CIPLA
2022-03-31,161,20680,1056,4960,26857,9683,766,2551,13857,26857,CIPLA
2023-03-31,161,23246,803,5089,29300,9160,1093,3662,15384,29300,CIPLA
2024-03-31,161,26545,559,5267,32533,9607,1153,5449,16323,32533,CIPLA
2024-09-30,162,28201,461,5832,34655,10342,1097,4995,18221,34655,CIPLA
2005-12-31,7,100,44,79,230,47,3,0,180,230,DICIND
2006-12-31,7,112,68,83,269,54,4,0,211,269,DICIND
2007-12-31,7,122,21,148,298,55,18,0,224,298,DICIND
2008-12-31,9,186,49,98,342,75,6,0,261,342,DICIND
2009-12-31,9,203,43,87,341,73,9,0,260,341,DICIND
2013-12-31,7,667,0,470,1145,449,0,244,451,1145,CRISIL
2014-12-31,7,841,0,416,1265,432,0,375,458,1265,CRISIL
2015-12-31,7,849,0,475,1331,413,3,383,532,1331,CRISIL
2016-12-31,7,978,0,400,1385,309,4,465,607,1385,CRISIL
2017-12-31,7,1041,0,446,1495,293,13,525,663,1495,CRISIL
2018-12-31,7,1129,3,495,1634,350,7,477,800,1634,CRISIL
2019-12-31,7,1165,3,514,1689,349,12,453,875,1689,CRISIL
2020-12-31,7,1305,0,895,2207,763,14,476,955,2207,CRISIL
2021-12-31,7,1571,132,793,2504,661,5,645,1193,2504,CRISIL
2022-12-31,7,1785,83,956,2831,619,14,683,1515,2831,CRISIL
2023-12-31,7,2182,47,1061,3297,635,31,1056,1576,3297,CRISIL
2024-12-31,7,2558,250,1127,3942,976,55,1454,1457,3942,CRISIL
2013-03-31,128,3433,2029,4415,10006,2835,231,791,6149,10006,CGPOWER
2014-03-31,125,3519,2396,4788,10828,3241,218,299,7070,10828,CGPOWER
2015-03-31,125,4172,2092,5370,11760,4127,104,442,7088,11760,CGPOWER
2016-03-31,125,4464,1528,4831,10949,2588,90,231,8040,10949,CGPOWER
2017-03-31,125,3977,1502,4557,10161,1705,61,209,8186,10161,CGPOWER
2018-03-31,125,2757,3041,4887,10811,2364,85,279,8083,10811,CGPOWER
2019-03-31,125,2005,3297,4883,10311,2050,91,130,8040,10311,CGPOWER
2020-03-31,125,-2081,2757,3816,4617,1489,28,2,3098,4617,CGPOWER
2021-03-31,268,-352,1484,2997,4397,1146,20,2,3229,4397,CGPOWER
2022-03-31,288,715,367,2852,4222,1081,35,41,3064,4222,CGPOWER
2023-03-31,305,1485,16,2861,4668,971,38,1,3658,4668,CGPOWER
2024-03-31,305,2712,17,2590,5625,1059,94,588,3884,5625,CGPOWER
2024-09-30,306,3211,30,3109,6656,1470,108,694,4384,6656,CGPOWER
2013-03-31,174,1921,1151,1462,4709,1582,93,929,2105,4709,DABUR
2014-03-31,174,2482,708,1948,5312,1767,22,1076,2447,5312,DABUR
2015-03-31,176,3178,734,2019,6106,1877,50,1813,2365,6106,DABUR
2016-03-31,176,3995,805,1956,6932,1667,45,2691,2529,6932,DABUR
2017-03-31,176,4671,975,1910,7732,1958,42,3240,2492,7732,DABUR
2018-03-31,176,5530,938,2058,8702,2028,42,3805,2827,8702,DABUR
2019-03-31,177,5455,699,2106,8437,1969,64,3359,3045,8437,DABUR
2020-03-31,177,6429,522,2209,9337,2253,147,2800,4137,9337,DABUR
2021-03-31,177,7487,509,2661,10833,2243,147,4160,4283,10833,DABUR
2022-03-31,177,8205,1030,2872,12284,2308,168,6220,3589,12284,DABUR
2023-03-31,177,8796,1174,3505,13652,3579,175,6265,3633,13652,DABUR
2024-03-31,177,9689,1365,3885,15116,3815,232,6933,4136,15116,DABUR
2024-09-30,177,10185,1752,4259,16373,3874,190,7599,4710,16373,DABUR
2013-03-31,16,443,786,426,1670,636,17,62,956,1670,DALMIASUG
2014-03-31,16,446,812,444,1718,767,14,79,858,1718,DALMIASUG
2015-03-31,16,444,931,443,1834,746,28,84,976,1834,DALMIASUG
2016-03-31,16,496,1138,411,2061,752,7,94,1208,2061,DALMIASUG
2017-03-31,16,1245,1214,459,2935,1280,2,366,1287,2935,DALMIASUG
2018-03-31,16,1488,776,633,2913,1293,7,626,987,2913,DALMIASUG
2019-03-31,16,1516,1037,621,3189,1316,11,417,1445,3189,DALMIASUG
2020-03-31,16,1503,1277,642,3438,1353,6,359,1720,3438,DALMIASUG
2021-03-31,16,2126,958,632,3733,1308,27,620,1777,3733,DALMIASUG
2022-03-31,16,2343,819,645,3822,1531,59,594,1639,3822,DALMIASUG
2023-03-31,16,2689,454,644,3803,1652,21,736,1393,3803,DALMIASUG
2024-03-31,16,2916,1430,800,5162,1847,133,629,2554,5162,DALMIASUG
2024-09-30,16,3019,363,577,3976,1801,199,656,1320,3976,DALMIASUG
2013-03-31,258,1996,2461,1519,6233,2694,208,68,3263,6233,ARVIND
2014-03-31,258,2325,2992,1788,7363,2893,135,129,4207,7363,ARVIND
2015-03-31,258,2466,3397,1855,7976,3208,100,59,4609,7976,ARVIND
2016-03-31,258,2388,3819,1659,8125,3357,147,544,4077,8125,ARVIND
